"count","jurisdiccion_aplicacion","fecha_aplicacion","nombre_dosis_generica"
111,"La Pampa","2021-11-22","Adicional"
165,"La Pampa","2021-11-22","Refuerzo"
298,"La Pampa","2021-11-23","1ra"
1281,"La Pampa","2021-11-23","2da"
901,"La Pampa","2021-11-23","Adicional"
836,"La Pampa","2021-11-23","Refuerzo"
282,"La Pampa","2021-11-24","1ra"
1174,"La Pampa","2021-11-24","2da"
1069,"La Pampa","2021-11-24","Adicional"
341,"La Pampa","2021-11-24","Refuerzo"
1,"La Pampa","2021-11-24","Unica"
210,"La Pampa","2021-11-25","1ra"
733,"La Pampa","2021-11-25","2da"
1612,"La Pampa","2021-11-25","Adicional"
207,"La Pampa","2021-11-25","Refuerzo"
2,"La Pampa","2021-11-25","Unica"
445,"La Pampa","2021-11-26","1ra"
1183,"La Pampa","2021-11-26","2da"
1725,"La Pampa","2021-11-26","Adicional"
395,"La Pampa","2021-11-26","Refuerzo"
1,"La Pampa","2021-11-26","Unica"
142,"La Pampa","2021-11-27","1ra"
475,"La Pampa","2021-11-27","2da"
975,"La Pampa","2021-11-27","Adicional"
446,"La Pampa","2021-11-27","Refuerzo"
55,"La Pampa","2021-11-28","1ra"
199,"La Pampa","2021-11-28","2da"
298,"La Pampa","2021-11-28","Adicional"
326,"La Pampa","2021-11-28","Refuerzo"
320,"La Pampa","2021-11-29","1ra"
812,"La Pampa","2021-11-29","2da"
905,"La Pampa","2021-11-29","Adicional"
1020,"La Pampa","2021-11-29","Refuerzo"
1,"La Pampa","2021-11-29","Unica"
302,"La Pampa","2021-11-30","1ra"
746,"La Pampa","2021-11-30","2da"
594,"La Pampa","2021-11-30","Adicional"
708,"La Pampa","2021-11-30","Refuerzo"
294,"La Pampa","2021-12-01","1ra"
869,"La Pampa","2021-12-01","2da"
824,"La Pampa","2021-12-01","Adicional"
657,"La Pampa","2021-12-01","Refuerzo"
1,"La Pampa","2021-12-01","Unica"
290,"La Pampa","2021-12-02","1ra"
908,"La Pampa","2021-12-02","2da"
922,"La Pampa","2021-12-02","Adicional"
790,"La Pampa","2021-12-02","Refuerzo"
219,"La Pampa","2021-12-03","1ra"
624,"La Pampa","2021-12-03","2da"
627,"La Pampa","2021-12-03","Adicional"
621,"La Pampa","2021-12-03","Refuerzo"
133,"La Pampa","2021-12-04","1ra"
247,"La Pampa","2021-12-04","2da"
178,"La Pampa","2021-12-04","Adicional"
236,"La Pampa","2021-12-04","Refuerzo"
56,"La Pampa","2021-12-05","1ra"
208,"La Pampa","2021-12-05","2da"
63,"La Pampa","2021-12-05","Adicional"
102,"La Pampa","2021-12-05","Refuerzo"
1,"La Pampa","2021-12-05","Unica"
263,"La Pampa","2021-12-06","1ra"
688,"La Pampa","2021-12-06","2da"
656,"La Pampa","2021-12-06","Adicional"
613,"La Pampa","2021-12-06","Refuerzo"
3,"La Pampa","2021-12-06","Unica"
241,"La Pampa","2021-12-07","1ra"
429,"La Pampa","2021-12-07","2da"
520,"La Pampa","2021-12-07","Adicional"
567,"La Pampa","2021-12-07","Refuerzo"
1,"La Pampa","2021-12-07","Unica"
49,"La Pampa","2021-12-08","1ra"
86,"La Pampa","2021-12-08","2da"
202,"La Pampa","2021-12-08","Adicional"
1168,"La Pampa","2021-12-08","Refuerzo"
163,"La Pampa","2021-12-09","1ra"
268,"La Pampa","2021-12-09","2da"
418,"La Pampa","2021-12-09","Adicional"
2061,"La Pampa","2021-12-09","Refuerzo"
3,"La Pampa","2021-12-09","Unica"
223,"La Pampa","2021-12-10","1ra"
395,"La Pampa","2021-12-10","2da"
427,"La Pampa","2021-12-10","Adicional"
2543,"La Pampa","2021-12-10","Refuerzo"
1,"La Pampa","2021-12-10","Unica"
188,"La Pampa","2021-12-11","1ra"
182,"La Pampa","2021-12-11","2da"
114,"La Pampa","2021-12-11","Adicional"
792,"La Pampa","2021-12-11","Refuerzo"
89,"La Pampa","2021-12-12","1ra"
42,"La Pampa","2021-12-12","2da"
112,"La Pampa","2021-12-12","Adicional"
226,"La Pampa","2021-12-12","Refuerzo"
1,"La Pampa","2021-12-12","Unica"
300,"La Pampa","2021-12-13","1ra"
519,"La Pampa","2021-12-13","2da"
358,"La Pampa","2021-12-13","Adicional"
1880,"La Pampa","2021-12-13","Refuerzo"
4,"La Pampa","2021-12-13","Unica"
306,"La Pampa","2021-12-14","1ra"
519,"La Pampa","2021-12-14","2da"
132,"La Pampa","2021-12-14","Adicional"
1476,"La Pampa","2021-12-14","Refuerzo"
5,"La Pampa","2021-12-14","Unica"
281,"La Pampa","2021-12-15","1ra"
559,"La Pampa","2021-12-15","2da"
156,"La Pampa","2021-12-15","Adicional"
1578,"La Pampa","2021-12-15","Refuerzo"
6,"La Pampa","2021-12-15","Unica"
281,"La Pampa","2021-12-16","1ra"
377,"La Pampa","2021-12-16","2da"
84,"La Pampa","2021-12-16","Adicional"
1101,"La Pampa","2021-12-16","Refuerzo"
4,"La Pampa","2021-12-16","Unica"
246,"La Pampa","2021-12-17","1ra"
349,"La Pampa","2021-12-17","2da"
119,"La Pampa","2021-12-17","Adicional"
1525,"La Pampa","2021-12-17","Refuerzo"
7,"La Pampa","2021-12-17","Unica"
114,"La Pampa","2021-12-18","1ra"
159,"La Pampa","2021-12-18","2da"
38,"La Pampa","2021-12-18","Adicional"
997,"La Pampa","2021-12-18","Refuerzo"
5,"La Pampa","2021-12-18","Unica"
52,"La Pampa","2021-12-19","1ra"
68,"La Pampa","2021-12-19","2da"
29,"La Pampa","2021-12-19","Adicional"
808,"La Pampa","2021-12-19","Refuerzo"
284,"La Pampa","2021-12-20","1ra"
380,"La Pampa","2021-12-20","2da"
119,"La Pampa","2021-12-20","Adicional"
2229,"La Pampa","2021-12-20","Refuerzo"
12,"La Pampa","2021-12-20","Unica"
244,"La Pampa","2021-12-21","1ra"
464,"La Pampa","2021-12-21","2da"
196,"La Pampa","2021-12-21","Adicional"
2101,"La Pampa","2021-12-21","Refuerzo"
5,"La Pampa","2021-12-21","Unica"
248,"La Pampa","2021-12-22","1ra"
327,"La Pampa","2021-12-22","2da"
147,"La Pampa","2021-12-22","Adicional"
1647,"La Pampa","2021-12-22","Refuerzo"
6,"La Pampa","2021-12-22","Unica"
249,"La Pampa","2021-12-23","1ra"
321,"La Pampa","2021-12-23","2da"
108,"La Pampa","2021-12-23","Adicional"
1699,"La Pampa","2021-12-23","Refuerzo"
27,"La Pampa","2021-12-24","1ra"
39,"La Pampa","2021-12-24","2da"
12,"La Pampa","2021-12-24","Adicional"
489,"La Pampa","2021-12-24","Refuerzo"
1,"La Pampa","2021-12-24","Unica"
4,"La Pampa","2021-12-25","1ra"
17,"La Pampa","2021-12-26","1ra"
10,"La Pampa","2021-12-26","2da"
2,"La Pampa","2021-12-26","Adicional"
100,"La Pampa","2021-12-26","Refuerzo"
374,"La Pampa","2021-12-27","1ra"
593,"La Pampa","2021-12-27","2da"
151,"La Pampa","2021-12-27","Adicional"
2921,"La Pampa","2021-12-27","Refuerzo"
11,"La Pampa","2021-12-27","Unica"
448,"La Pampa","2021-12-28","1ra"
624,"La Pampa","2021-12-28","2da"
185,"La Pampa","2021-12-28","Adicional"
2541,"La Pampa","2021-12-28","Refuerzo"
11,"La Pampa","2021-12-28","Unica"
371,"La Pampa","2021-12-29","1ra"
384,"La Pampa","2021-12-29","2da"
133,"La Pampa","2021-12-29","Adicional"
3030,"La Pampa","2021-12-29","Refuerzo"
7,"La Pampa","2021-12-29","Unica"
411,"La Pampa","2021-12-30","1ra"
405,"La Pampa","2021-12-30","2da"
164,"La Pampa","2021-12-30","Adicional"
5447,"La Pampa","2021-12-30","Refuerzo"
9,"La Pampa","2021-12-30","Unica"
98,"La Pampa","2021-12-31","1ra"
79,"La Pampa","2021-12-31","2da"
9,"La Pampa","2021-12-31","Adicional"
1090,"La Pampa","2021-12-31","Refuerzo"
1,"La Pampa","2021-12-31","Unica"
5,"La Pampa","2022-01-01","1ra"
24,"La Pampa","2022-01-01","2da"
10,"La Pampa","2022-01-01","Adicional"
183,"La Pampa","2022-01-01","Refuerzo"
1,"La Pampa","2022-01-01","Unica"
66,"La Pampa","2022-01-02","1ra"
53,"La Pampa","2022-01-02","2da"
11,"La Pampa","2022-01-02","Adicional"
1166,"La Pampa","2022-01-02","Refuerzo"
401,"La Pampa","2022-01-03","1ra"
480,"La Pampa","2022-01-03","2da"
85,"La Pampa","2022-01-03","Adicional"
5589,"La Pampa","2022-01-03","Refuerzo"
8,"La Pampa","2022-01-03","Unica"
518,"La Pampa","2022-01-04","1ra"
357,"La Pampa","2022-01-04","2da"
76,"La Pampa","2022-01-04","Adicional"
3898,"La Pampa","2022-01-04","Refuerzo"
3,"La Pampa","2022-01-04","Unica"
505,"La Pampa","2022-01-05","1ra"
433,"La Pampa","2022-01-05","2da"
154,"La Pampa","2022-01-05","Adicional"
3321,"La Pampa","2022-01-05","Refuerzo"
613,"La Pampa","2022-01-06","1ra"
428,"La Pampa","2022-01-06","2da"
79,"La Pampa","2022-01-06","Adicional"
3939,"La Pampa","2022-01-06","Refuerzo"
2,"La Pampa","2022-01-06","Unica"
486,"La Pampa","2022-01-07","1ra"
357,"La Pampa","2022-01-07","2da"
45,"La Pampa","2022-01-07","Adicional"
4586,"La Pampa","2022-01-07","Refuerzo"
4,"La Pampa","2022-01-07","Unica"
124,"La Pampa","2022-01-08","1ra"
89,"La Pampa","2022-01-08","2da"
15,"La Pampa","2022-01-08","Adicional"
1830,"La Pampa","2022-01-08","Refuerzo"
3,"La Pampa","2022-01-08","Unica"
91,"La Pampa","2022-01-09","1ra"
63,"La Pampa","2022-01-09","2da"
6,"La Pampa","2022-01-09","Adicional"
956,"La Pampa","2022-01-09","Refuerzo"
454,"La Pampa","2022-01-10","1ra"
229,"La Pampa","2022-01-10","2da"
18,"La Pampa","2022-01-10","Adicional"
3016,"La Pampa","2022-01-10","Refuerzo"
4,"La Pampa","2022-01-10","Unica"
336,"La Pampa","2022-01-11","1ra"
312,"La Pampa","2022-01-11","2da"
16,"La Pampa","2022-01-11","Adicional"
2935,"La Pampa","2022-01-11","Refuerzo"
1,"La Pampa","2022-01-11","Unica"
379,"La Pampa","2022-01-12","1ra"
287,"La Pampa","2022-01-12","2da"
8,"La Pampa","2022-01-12","Adicional"
3337,"La Pampa","2022-01-12","Refuerzo"
2,"La Pampa","2022-01-12","Unica"
359,"La Pampa","2022-01-13","1ra"
355,"La Pampa","2022-01-13","2da"
11,"La Pampa","2022-01-13","Adicional"
3878,"La Pampa","2022-01-13","Refuerzo"
328,"La Pampa","2022-01-14","1ra"
263,"La Pampa","2022-01-14","2da"
3,"La Pampa","2022-01-14","Adicional"
2786,"La Pampa","2022-01-14","Refuerzo"
1,"La Pampa","2022-01-14","Unica"
100,"La Pampa","2022-01-15","1ra"
75,"La Pampa","2022-01-15","2da"
1,"La Pampa","2022-01-15","Adicional"
930,"La Pampa","2022-01-15","Refuerzo"
1,"La Pampa","2022-01-15","Unica"
35,"La Pampa","2022-01-16","1ra"
24,"La Pampa","2022-01-16","2da"
1,"La Pampa","2022-01-16","Adicional"
470,"La Pampa","2022-01-16","Refuerzo"
1,"La Pampa","2022-01-16","Unica"
461,"La Pampa","2022-01-17","1ra"
391,"La Pampa","2022-01-17","2da"
19,"La Pampa","2022-01-17","Adicional"
3008,"La Pampa","2022-01-17","Refuerzo"
4,"La Pampa","2022-01-17","Unica"
275,"La Pampa","2022-01-18","1ra"
266,"La Pampa","2022-01-18","2da"
1,"La Pampa","2022-01-18","Adicional"
2369,"La Pampa","2022-01-18","Refuerzo"
1,"La Pampa","2022-01-18","Unica"
230,"La Pampa","2022-01-19","1ra"
385,"La Pampa","2022-01-19","2da"
6,"La Pampa","2022-01-19","Adicional"
1751,"La Pampa","2022-01-19","Refuerzo"
2,"La Pampa","2022-01-19","Unica"
213,"La Pampa","2022-01-20","1ra"
246,"La Pampa","2022-01-20","2da"
3,"La Pampa","2022-01-20","Adicional"
2370,"La Pampa","2022-01-20","Refuerzo"
4,"La Pampa","2022-01-20","Unica"
199,"La Pampa","2022-01-21","1ra"
208,"La Pampa","2022-01-21","2da"
7,"La Pampa","2022-01-21","Adicional"
1877,"La Pampa","2022-01-21","Refuerzo"
1,"La Pampa","2022-01-21","Unica"
117,"La Pampa","2022-01-22","1ra"
86,"La Pampa","2022-01-22","2da"
2,"La Pampa","2022-01-22","Adicional"
485,"La Pampa","2022-01-22","Refuerzo"
3,"La Pampa","2022-01-22","Unica"
43,"La Pampa","2022-01-23","1ra"
32,"La Pampa","2022-01-23","2da"
3,"La Pampa","2022-01-23","Adicional"
229,"La Pampa","2022-01-23","Refuerzo"
211,"La Pampa","2022-01-24","1ra"
287,"La Pampa","2022-01-24","2da"
8,"La Pampa","2022-01-24","Adicional"
1689,"La Pampa","2022-01-24","Refuerzo"
1,"La Pampa","2022-01-24","Unica"
210,"La Pampa","2022-01-25","1ra"
306,"La Pampa","2022-01-25","2da"
3,"La Pampa","2022-01-25","Adicional"
1511,"La Pampa","2022-01-25","Refuerzo"
1,"La Pampa","2022-01-25","Unica"
209,"La Pampa","2022-01-26","1ra"
380,"La Pampa","2022-01-26","2da"
3,"La Pampa","2022-01-26","Adicional"
1435,"La Pampa","2022-01-26","Refuerzo"
248,"La Pampa","2022-01-27","1ra"
419,"La Pampa","2022-01-27","2da"
1314,"La Pampa","2022-01-27","Refuerzo"
228,"La Pampa","2022-01-28","1ra"
412,"La Pampa","2022-01-28","2da"
3,"La Pampa","2022-01-28","Adicional"
1198,"La Pampa","2022-01-28","Refuerzo"
90,"La Pampa","2022-01-29","1ra"
129,"La Pampa","2022-01-29","2da"
3,"La Pampa","2022-01-29","Adicional"
508,"La Pampa","2022-01-29","Refuerzo"
8,"La Pampa","2022-01-30","1ra"
70,"La Pampa","2022-01-30","2da"
72,"La Pampa","2022-01-30","Refuerzo"
191,"La Pampa","2022-01-31","1ra"
456,"La Pampa","2022-01-31","2da"
4,"La Pampa","2022-01-31","Adicional"
988,"La Pampa","2022-01-31","Refuerzo"
137,"La Pampa","2022-02-01","1ra"
303,"La Pampa","2022-02-01","2da"
721,"La Pampa","2022-02-01","Refuerzo"
7,"La Pampa","2022-02-02","Refuerzo"
613,"La Rioja","2020-12-29","1ra"
437,"La Rioja","2020-12-30","1ra"
41,"La Rioja","2020-12-31","1ra"
1,"La Rioja","2021-01-01","1ra"
23,"La Rioja","2021-01-02","1ra"
97,"La Rioja","2021-01-04","1ra"
12,"La Rioja","2021-01-06","1ra"
638,"La Rioja","2021-01-07","1ra"
382,"La Rioja","2021-01-08","1ra"
87,"La Rioja","2021-01-09","1ra"
79,"La Rioja","2021-01-11","1ra"
13,"La Rioja","2021-01-15","1ra"
9,"La Rioja","2021-01-18","1ra"
263,"La Rioja","2021-01-19","2da"
374,"La Rioja","2021-01-20","2da"
252,"La Rioja","2021-01-21","2da"
9,"La Rioja","2021-01-22","1ra"
23,"La Rioja","2021-01-22","2da"
1,"La Rioja","2021-01-23","1ra"
19,"La Rioja","2021-01-23","2da"
1,"La Rioja","2021-01-24","2da"
107,"La Rioja","2021-01-25","2da"
17,"La Rioja","2021-01-26","2da"
9,"La Rioja","2021-01-28","1ra"
52,"La Rioja","2021-01-28","2da"
6,"La Rioja","2021-01-29","1ra"
717,"La Rioja","2021-01-29","2da"
66,"La Rioja","2021-01-30","2da"
2,"La Rioja","2021-02-01","1ra"
150,"La Rioja","2021-02-01","2da"
2,"La Rioja","2021-02-02","1ra"
132,"La Rioja","2021-02-02","2da"
143,"La Rioja","2021-02-03","1ra"
2,"La Rioja","2021-02-03","2da"
173,"La Rioja","2021-02-04","1ra"
55,"La Rioja","2021-02-04","2da"
443,"La Rioja","2021-02-05","1ra"
10,"La Rioja","2021-02-05","2da"
285,"La Rioja","2021-02-08","1ra"
40,"La Rioja","2021-02-08","2da"
97,"La Rioja","2021-02-09","1ra"
3,"La Rioja","2021-02-10","1ra"
211,"La Rioja","2021-02-11","1ra"
17,"La Rioja","2021-02-11","2da"
48,"La Rioja","2021-02-12","1ra"
27,"La Rioja","2021-02-12","2da"
3,"La Rioja","2021-02-13","1ra"
3,"La Rioja","2021-02-15","1ra"
17,"La Rioja","2021-02-16","1ra"
88,"La Rioja","2021-02-17","1ra"
219,"La Rioja","2021-02-18","1ra"
24,"La Rioja","2021-02-18","2da"
244,"La Rioja","2021-02-19","1ra"
1,"La Rioja","2021-02-19","2da"
1,"La Rioja","2021-02-20","1ra"
3,"La Rioja","2021-02-20","2da"
1,"La Rioja","2021-02-21","1ra"
820,"La Rioja","2021-02-22","1ra"
761,"La Rioja","2021-02-23","1ra"
832,"La Rioja","2021-02-24","1ra"
139,"La Rioja","2021-02-24","2da"
939,"La Rioja","2021-02-25","1ra"
153,"La Rioja","2021-02-25","2da"
817,"La Rioja","2021-02-26","1ra"
186,"La Rioja","2021-02-26","2da"
81,"La Rioja","2021-02-27","1ra"
1,"La Rioja","2021-02-28","2da"
465,"La Rioja","2021-03-01","1ra"
580,"La Rioja","2021-03-02","1ra"
215,"La Rioja","2021-03-02","2da"
709,"La Rioja","2021-03-03","1ra"
296,"La Rioja","2021-03-03","2da"
386,"La Rioja","2021-03-04","1ra"
135,"La Rioja","2021-03-04","2da"
179,"La Rioja","2021-03-05","1ra"
79,"La Rioja","2021-03-05","2da"
130,"La Rioja","2021-03-06","1ra"
90,"La Rioja","2021-03-07","1ra"
1,"La Rioja","2021-03-07","2da"
709,"La Rioja","2021-03-08","1ra"
107,"La Rioja","2021-03-08","2da"
654,"La Rioja","2021-03-09","1ra"
5,"La Rioja","2021-03-09","2da"
888,"La Rioja","2021-03-10","1ra"
1297,"La Rioja","2021-03-11","1ra"
1042,"La Rioja","2021-03-12","1ra"
203,"La Rioja","2021-03-12","2da"
182,"La Rioja","2021-03-13","1ra"
216,"La Rioja","2021-03-13","2da"
1,"La Rioja","2021-03-14","1ra"
796,"La Rioja","2021-03-15","1ra"
375,"La Rioja","2021-03-15","2da"
735,"La Rioja","2021-03-16","1ra"
592,"La Rioja","2021-03-16","2da"
746,"La Rioja","2021-03-17","1ra"
242,"La Rioja","2021-03-17","2da"
1253,"La Rioja","2021-03-18","1ra"
84,"La Rioja","2021-03-18","2da"
1360,"La Rioja","2021-03-19","1ra"
71,"La Rioja","2021-03-19","2da"
61,"La Rioja","2021-03-20","1ra"
646,"La Rioja","2021-03-20","2da"
3,"La Rioja","2021-03-21","1ra"
1502,"La Rioja","2021-03-22","1ra"
3,"La Rioja","2021-03-22","2da"
861,"La Rioja","2021-03-23","1ra"
3,"La Rioja","2021-03-23","2da"
11,"La Rioja","2021-03-24","1ra"
859,"La Rioja","2021-03-25","1ra"
63,"La Rioja","2021-03-25","2da"
890,"La Rioja","2021-03-26","1ra"
23,"La Rioja","2021-03-26","2da"
7,"La Rioja","2021-03-27","1ra"
18,"La Rioja","2021-03-28","1ra"
1024,"La Rioja","2021-03-29","1ra"
217,"La Rioja","2021-03-29","2da"
1652,"La Rioja","2021-03-30","1ra"
119,"La Rioja","2021-03-30","2da"
1571,"La Rioja","2021-03-31","1ra"
3,"La Rioja","2021-03-31","2da"
1165,"La Rioja","2021-04-01","1ra"
1,"La Rioja","2021-04-01","2da"
878,"La Rioja","2021-04-02","1ra"
1,"La Rioja","2021-04-02","2da"
115,"La Rioja","2021-04-03","1ra"
32,"La Rioja","2021-04-04","1ra"
1,"La Rioja","2021-04-04","2da"
1467,"La Rioja","2021-04-05","1ra"
1,"La Rioja","2021-04-05","2da"
1826,"La Rioja","2021-04-06","1ra"
10,"La Rioja","2021-04-06","2da"
1722,"La Rioja","2021-04-07","1ra"
7,"La Rioja","2021-04-07","2da"
1739,"La Rioja","2021-04-08","1ra"
1,"La Rioja","2021-04-08","2da"
1241,"La Rioja","2021-04-09","1ra"
17,"La Rioja","2021-04-09","2da"
207,"La Rioja","2021-04-10","1ra"
5,"La Rioja","2021-04-10","2da"
7,"La Rioja","2021-04-11","1ra"
1,"La Rioja","2021-04-11","2da"
1360,"La Rioja","2021-04-12","1ra"
3,"La Rioja","2021-04-12","2da"
1310,"La Rioja","2021-04-13","1ra"
50,"La Rioja","2021-04-13","2da"
1439,"La Rioja","2021-04-14","1ra"
11,"La Rioja","2021-04-14","2da"
855,"La Rioja","2021-04-15","1ra"
2,"La Rioja","2021-04-15","2da"
701,"La Rioja","2021-04-16","1ra"
17,"La Rioja","2021-04-16","2da"
523,"La Rioja","2021-04-17","1ra"
2,"La Rioja","2021-04-17","2da"
1,"La Rioja","2021-04-18","1ra"
473,"La Rioja","2021-04-19","1ra"
289,"La Rioja","2021-04-19","2da"
722,"La Rioja","2021-04-20","1ra"
283,"La Rioja","2021-04-20","2da"
982,"La Rioja","2021-04-21","1ra"
414,"La Rioja","2021-04-21","2da"
1484,"La Rioja","2021-04-22","1ra"
384,"La Rioja","2021-04-22","2da"
2415,"La Rioja","2021-04-23","1ra"
264,"La Rioja","2021-04-23","2da"
351,"La Rioja","2021-04-24","1ra"
6,"La Rioja","2021-04-24","2da"
6,"La Rioja","2021-04-25","1ra"
1447,"La Rioja","2021-04-26","1ra"
27,"La Rioja","2021-04-26","2da"
1332,"La Rioja","2021-04-27","1ra"
154,"La Rioja","2021-04-27","2da"
1320,"La Rioja","2021-04-28","1ra"
35,"La Rioja","2021-04-28","2da"
852,"La Rioja","2021-04-29","1ra"
329,"La Rioja","2021-04-29","2da"
760,"La Rioja","2021-04-30","1ra"
1148,"La Rioja","2021-04-30","2da"
1,"La Rioja","2021-04-30","Adicional"
175,"La Rioja","2021-05-01","1ra"
254,"La Rioja","2021-05-01","2da"
4,"La Rioja","2021-05-02","2da"
233,"La Rioja","2021-05-03","1ra"
1272,"La Rioja","2021-05-03","2da"
529,"La Rioja","2021-05-04","1ra"
1335,"La Rioja","2021-05-04","2da"
1220,"La Rioja","2021-05-05","1ra"
1144,"La Rioja","2021-05-05","2da"
2,"La Rioja","2021-05-05","Refuerzo"
1629,"La Rioja","2021-05-06","1ra"
898,"La Rioja","2021-05-06","2da"
1397,"La Rioja","2021-05-07","1ra"
778,"La Rioja","2021-05-07","2da"
82,"La Rioja","2021-05-08","1ra"
97,"La Rioja","2021-05-08","2da"
1,"La Rioja","2021-05-09","1ra"
11,"La Rioja","2021-05-09","2da"
222,"La Rioja","2021-05-10","1ra"
1379,"La Rioja","2021-05-10","2da"
321,"La Rioja","2021-05-11","1ra"
1619,"La Rioja","2021-05-11","2da"
1,"La Rioja","2021-05-11","Adicional"
337,"La Rioja","2021-05-12","1ra"
1450,"La Rioja","2021-05-12","2da"
220,"La Rioja","2021-05-13","1ra"
832,"La Rioja","2021-05-13","2da"
331,"La Rioja","2021-05-14","1ra"
1543,"La Rioja","2021-05-14","2da"
52,"La Rioja","2021-05-15","1ra"
153,"La Rioja","2021-05-15","2da"
15,"La Rioja","2021-05-16","1ra"
539,"La Rioja","2021-05-17","1ra"
185,"La Rioja","2021-05-17","2da"
663,"La Rioja","2021-05-18","1ra"
262,"La Rioja","2021-05-18","2da"
334,"La Rioja","2021-05-19","1ra"
230,"La Rioja","2021-05-19","2da"
345,"La Rioja","2021-05-20","1ra"
39,"La Rioja","2021-05-20","2da"
1538,"La Rioja","2021-05-21","1ra"
589,"La Rioja","2021-05-21","2da"
599,"La Rioja","2021-05-22","1ra"
75,"La Rioja","2021-05-22","2da"
16,"La Rioja","2021-05-23","1ra"
4,"La Rioja","2021-05-23","2da"
319,"La Rioja","2021-05-24","1ra"
56,"La Rioja","2021-05-24","2da"
60,"La Rioja","2021-05-25","1ra"
10,"La Rioja","2021-05-25","2da"
901,"La Rioja","2021-05-26","1ra"
355,"La Rioja","2021-05-26","2da"
833,"La Rioja","2021-05-27","1ra"
646,"La Rioja","2021-05-27","2da"
907,"La Rioja","2021-05-28","1ra"
1340,"La Rioja","2021-05-28","2da"
675,"La Rioja","2021-05-29","1ra"
872,"La Rioja","2021-05-29","2da"
507,"La Rioja","2021-05-30","1ra"
135,"La Rioja","2021-05-30","2da"
1141,"La Rioja","2021-05-31","1ra"
549,"La Rioja","2021-05-31","2da"
1702,"La Rioja","2021-06-01","1ra"
649,"La Rioja","2021-06-01","2da"
3143,"La Rioja","2021-06-02","1ra"
557,"La Rioja","2021-06-02","2da"
3575,"La Rioja","2021-06-03","1ra"
325,"La Rioja","2021-06-03","2da"
2822,"La Rioja","2021-06-04","1ra"
559,"La Rioja","2021-06-04","2da"
1659,"La Rioja","2021-06-05","1ra"
50,"La Rioja","2021-06-05","2da"
629,"La Rioja","2021-06-06","1ra"
233,"La Rioja","2021-06-06","2da"
1890,"La Rioja","2021-06-07","1ra"
550,"La Rioja","2021-06-07","2da"
1968,"La Rioja","2021-06-08","1ra"
842,"La Rioja","2021-06-08","2da"
2318,"La Rioja","2021-06-09","1ra"
891,"La Rioja","2021-06-09","2da"
1935,"La Rioja","2021-06-10","1ra"
547,"La Rioja","2021-06-10","2da"
1966,"La Rioja","2021-06-11","1ra"
766,"La Rioja","2021-06-11","2da"
302,"La Rioja","2021-06-12","1ra"
835,"La Rioja","2021-06-12","2da"
32,"La Rioja","2021-06-13","1ra"
734,"La Rioja","2021-06-13","2da"
1,"La Rioja","2021-06-13","Adicional"
1836,"La Rioja","2021-06-14","1ra"
124,"La Rioja","2021-06-14","2da"
2050,"La Rioja","2021-06-15","1ra"
323,"La Rioja","2021-06-15","2da"
797,"La Rioja","2021-06-16","1ra"
449,"La Rioja","2021-06-16","2da"
342,"La Rioja","2021-06-17","1ra"
815,"La Rioja","2021-06-17","2da"
630,"La Rioja","2021-06-18","1ra"
448,"La Rioja","2021-06-18","2da"
75,"La Rioja","2021-06-19","1ra"
34,"La Rioja","2021-06-19","2da"
5,"La Rioja","2021-06-20","1ra"
3,"La Rioja","2021-06-20","2da"
94,"La Rioja","2021-06-21","1ra"
51,"La Rioja","2021-06-21","2da"
1495,"La Rioja","2021-06-22","1ra"
405,"La Rioja","2021-06-22","2da"
2102,"La Rioja","2021-06-23","1ra"
411,"La Rioja","2021-06-23","2da"
2254,"La Rioja","2021-06-24","1ra"
241,"La Rioja","2021-06-24","2da"
2986,"La Rioja","2021-06-25","1ra"
437,"La Rioja","2021-06-25","2da"
3279,"La Rioja","2021-06-26","1ra"
449,"La Rioja","2021-06-26","2da"
1424,"La Rioja","2021-06-27","1ra"
179,"La Rioja","2021-06-27","2da"
2220,"La Rioja","2021-06-28","1ra"
383,"La Rioja","2021-06-28","2da"
4533,"La Rioja","2021-06-29","1ra"
384,"La Rioja","2021-06-29","2da"
4405,"La Rioja","2021-06-30","1ra"
125,"La Rioja","2021-06-30","2da"
4299,"La Rioja","2021-07-01","1ra"
479,"La Rioja","2021-07-01","2da"
4602,"La Rioja","2021-07-02","1ra"
144,"La Rioja","2021-07-02","2da"
